layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy,eval_split
16,instruct_control,attribute,all,0.7999999999999998,34974.33203125,494646.01220703125,24.59457101268055,0.10819411277770996,
16,instruct_control,attribute,all,0.8499999999999999,36744.7890625,531390.8012695312,24.86736867750158,0.06125696003437042,
16,instruct_control,attribute,all,0.8999999999999999,34774.6484375,566165.4497070312,25.022781300584782,0.07796340435743332,
16,instruct_control,attribute,all,0.9499999999999997,42783.40625,608948.8559570312,25.497167690701808,0.17342880368232727,
16,instruct_control,attribute,all,0.9999999999999998,27744.083984375,636692.9399414062,25.325892599101284,0.16388225555419922,
16,instruct_control,attribute,all,test,208349.328125,636692.9399414062,24.859721766495646,0.10523804277181625,test
16,instruct,state,all,0.02,1920.6864013671875,1920.6864013671875,3.826068528619895,0.03187251091003418,
16,instruct,state,all,0.04,3524.329345703125,5445.0157470703125,5.417926116487873,0.04572564363479614,
16,instruct,state,all,0.06,2402.55908203125,7847.5748291015625,5.203962088263635,0.07753478735685349,
16,instruct,state,all,0.08,2998.412353515625,10845.987182617188,5.393330274797209,0.05964214354753494,
16,instruct,state,all,0.1,4730.80078125,15576.787963867188,6.196017487616224,0.05765407159924507,
16,instruct,state,all,0.12000000000000001,3320.942626953125,18897.730590820312,6.265825792712305,0.05179283022880554,
16,instruct,state,all,0.13999999999999999,3925.699462890625,22823.430053710938,6.48577154126483,0.0834989994764328,
16,instruct,state,all,0.16,4518.4755859375,27341.905639648438,6.798086931787279,0.09145128726959229,
16,instruct,state,all,0.18,3405.7529296875,30747.658569335938,6.795062667256561,0.05367793142795563,
16,instruct,state,all,0.2,3526.889892578125,34274.54846191406,6.816735970945517,0.09343936294317245,
16,instruct,state,all,0.25,8250.685546875,42525.23400878906,6.766147018104863,0.08910103142261505,
16,instruct,state,all,0.3,8638.9462890625,51164.18029785156,6.783900861555497,0.07159904390573502,
16,instruct,state,all,0.35,7359.48681640625,58523.66711425781,6.651172532589818,0.10103420913219452,
16,instruct,state,all,0.39999999999999997,6134.57568359375,64658.24279785156,6.429817302888978,0.10342083871364594,
16,instruct,state,all,0.44999999999999996,7710.37451171875,72368.61730957031,6.3969431017033775,0.15354017913341522,
16,instruct,state,all,0.49999999999999994,8102.154296875,80470.77160644531,6.4018115836472,0.037390612065792084,
16,instruct,state,all,0.5499999999999999,11213.2802734375,91684.05187988281,6.630798573796399,0.08194112777709961,
16,instruct,state,all,0.5999999999999999,7386.08349609375,99070.13537597656,6.567895477060233,0.0922832116484642,
16,instruct,state,all,0.6499999999999999,8319.6064453125,107389.74182128906,6.57179743108066,0.15831343829631805,
16,instruct,state,all,0.7,9367.9765625,116757.71838378906,6.634715216717187,0.12012728303670883,
16,instruct,state,all,0.7499999999999998,8624.837890625,125382.55627441406,6.649830616516259,0.1026252955198288,
16,instruct,state,all,0.7999999999999998,10139.55859375,135522.11486816406,6.738370866555492,0.11853619664907455,
16,instruct,state,all,0.8499999999999999,7327.71630859375,142849.8311767578,6.684909503334635,0.13683372735977173,
16,instruct,state,all,0.8999999999999999,8317.25390625,151167.0850830078,6.681122826969319,0.1487669050693512,
16,instruct,state,all,0.9499999999999997,7879.67041015625,159046.75549316406,6.659412782864969,0.1296738237142563,
16,instruct,state,all,0.9999999999999998,8029.8251953125,167076.58068847656,6.645846487210683,0.15592680871486664,
16,instruct,state,all,test,38570.67578125,167076.58068847656,4.602156757099391,0.16072067618370056,test
16,instruct_control,state,all,0.02,1886.5782470703125,1886.5782470703125,3.758123998148033,0.0219123512506485,
16,instruct_control,state,all,0.04,3930.019775390625,5816.5980224609375,5.787659723841728,0.061630215495824814,
16,instruct_control,state,all,0.06,3378.744384765625,9195.342407226562,6.097707166595864,0.051689859479665756,
16,instruct_control,state,all,0.08,4663.51806640625,13858.860473632812,6.891526839200802,0.06759443134069443,
16,instruct_control,state,all,0.1,4299.7958984375,18158.656372070312,7.223013672263449,0.037773359566926956,
16,instruct_control,state,all,0.12000000000000001,5567.04345703125,23725.699829101562,7.866611349171605,0.04780876636505127,
16,instruct_control,state,all,0.13999999999999999,5118.18798828125,28843.887817382812,8.19661489553362,0.037773359566926956,
16,instruct_control,state,all,0.16,4166.14453125,33010.03234863281,8.20736756554769,0.0278329998254776,
16,instruct_control,state,all,0.18,4514.16943359375,37524.20178222656,8.292641277840124,0.0278329998254776,
16,instruct_control,state,all,0.2,3595.7080078125,41119.90979003906,8.178184126897188,0.033797215670347214,
16,instruct_control,state,all,0.25,8455.8681640625,49575.77795410156,7.887951941782269,0.027844073250889778,
16,instruct_control,state,all,0.3,15619.6953125,65195.47326660156,8.644321568098855,0.0461416058242321,
16,instruct_control,state,all,0.35,13008.326171875,78203.79943847656,8.887805368618771,0.040572792291641235,
16,instruct_control,state,all,0.39999999999999997,7153.427734375,85357.22717285156,8.488188859670998,0.0962609350681305,
16,instruct_control,state,all,0.44999999999999996,10226.1474609375,95583.37463378906,8.448985647820123,0.040572792291641235,
16,instruct_control,state,all,0.49999999999999994,11711.44140625,107294.81604003906,8.53578488783127,0.03500397875905037,
16,instruct_control,state,all,0.5499999999999999,7628.23388671875,114923.04992675781,8.311495619205743,0.04295942559838295,
16,instruct_control,state,all,0.5999999999999999,10205.5048828125,125128.55480957031,8.295449138794107,0.014319809153676033,
16,instruct_control,state,all,0.6499999999999999,6885.1298828125,132013.6846923828,8.078678458624491,0.0397772453725338,
16,instruct_control,state,all,0.7,9615.01953125,141628.7042236328,8.048000012707854,0.03182179853320122,
16,instruct_control,state,all,0.7499999999999998,11440.5966796875,153069.3009033203,8.118233938123591,0.044550515711307526,
16,instruct_control,state,all,0.7999999999999998,7692.43359375,160761.7344970703,7.9933241098384205,0.05091487616300583,
16,instruct_control,state,all,0.8499999999999999,9292.7734375,170054.5079345703,7.958000277718672,0.04216388240456581,
16,instruct_control,state,all,0.8999999999999999,13742.734375,183797.2423095703,8.123275979385234,0.06682577729225159,
16,instruct_control,state,all,0.9499999999999997,11474.09375,195271.3360595703,8.176164470944618,0.0461416058242321,
16,instruct_control,state,all,0.9999999999999998,11286.701171875,206558.0372314453,8.216310152404349,0.03182179853320122,
16,instruct_control,state,all,test,66824.3359375,206558.0372314453,7.973312962355328,0.04283498600125313,test
16,instruct,correctness_instruct,all,0.02,659.4109497070312,659.4109497070312,1.3135676288984686,0.350597620010376,
16,instruct,correctness_instruct,all,0.04,1958.6243896484375,2618.0353393554688,2.6050102879158894,0.6222663521766663,
16,instruct,correctness_instruct,all,0.06,4079.19384765625,6697.229187011719,4.441133413137744,0.6222663521766663,
16,instruct,correctness_instruct,all,0.08,14176.9560546875,20874.18524169922,10.380002606513784,0.6481112837791443,
16,instruct,correctness_instruct,all,0.1,8035.39599609375,28909.58123779297,11.499435655446685,0.3896619975566864,
16,instruct,correctness_instruct,all,0.12000000000000001,1641.48779296875,30551.06903076172,10.129664797997917,0.6374502182006836,
16,instruct,correctness_instruct,all,0.13999999999999999,4642.21044921875,35193.27947998047,10.000931935203315,0.6500993967056274,
16,instruct,correctness_instruct,all,0.16,10798.8515625,45992.13104248047,11.435139493406382,0.6620277762413025,
16,instruct,correctness_instruct,all,0.18,11244.6904296875,57236.82147216797,12.649021319816125,0.36580514907836914,
16,instruct,correctness_instruct,all,0.2,358.3045654296875,57595.126037597656,11.454877891328094,0.6222663521766663,
16,instruct,correctness_instruct,all,0.25,21575.890625,79171.01666259766,12.59682047137592,0.6451869606971741,
16,instruct,correctness_instruct,all,0.3,30673.802734375,109844.81939697266,14.564415194507115,0.6062052249908447,
16,instruct,correctness_instruct,all,0.35,18179.642578125,128024.46197509766,14.54988771168288,0.35560858249664307,
16,instruct,correctness_instruct,all,0.39999999999999997,2712.954833984375,130737.41680908203,13.000936436861776,0.6213206052780151,
16,instruct,correctness_instruct,all,0.44999999999999996,3238.02294921875,133975.43975830078,11.842609366065657,0.6276849508285522,
16,instruct,correctness_instruct,all,0.49999999999999994,13383.2724609375,147358.71221923828,11.723047909247278,0.6396181583404541,
16,instruct,correctness_instruct,all,0.5499999999999999,30440.048828125,177798.76104736328,12.858809651215974,0.6364359259605408,
16,instruct,correctness_instruct,all,0.5999999999999999,37209.90625,215008.66729736328,14.25408825890767,0.6268894076347351,
16,instruct,correctness_instruct,all,0.6499999999999999,22188.70703125,237197.37432861328,14.51547483805234,0.3810660243034363,
16,instruct,correctness_instruct,all,0.7,3896.08642578125,241093.46075439453,13.700048912057877,0.6483691334724426,
16,instruct,correctness_instruct,all,0.7499999999999998,25607.7578125,266701.21856689453,14.144853808904509,0.607796311378479,
16,instruct,correctness_instruct,all,0.7999999999999998,33898.32421875,300599.54278564453,14.94627798257978,0.6356403827667236,
16,instruct,correctness_instruct,all,0.8499999999999999,37192.16015625,337791.70294189453,15.807557814679889,0.35083532333374023,
16,instruct,correctness_instruct,all,0.8999999999999999,20958.30078125,358750.00372314453,15.855652953378614,0.3500397801399231,
16,instruct,correctness_instruct,all,0.9499999999999997,20965.126953125,379715.13067626953,15.89897126308544,0.35083532333374023,
16,instruct,correctness_instruct,all,0.9999999999999998,6758.2216796875,386473.35235595703,15.372846155765991,0.6579156517982483,
16,instruct,correctness_instruct,all,test,126108.96875,386473.35235595703,15.047007367855864,0.6469395160675049,test
16,instruct_control,correctness_instruct,all,0.02,377.0019226074219,377.0019226074219,0.7509998458315177,0.4063745141029358,
16,instruct_control,correctness_instruct,all,0.04,15289.1669921875,15666.168914794922,15.588227775915346,0.34393635392189026,
16,instruct_control,correctness_instruct,all,0.06,10956.892578125,26623.061492919922,17.654550061617986,0.387673944234848,
16,instruct_control,correctness_instruct,all,0.08,10900.0322265625,37523.09371948242,18.658922784426863,0.3280318081378937,
16,instruct_control,correctness_instruct,all,0.1,3029.2666015625,40552.36032104492,16.130612697313016,0.6421470642089844,
16,instruct_control,correctness_instruct,all,0.12000000000000001,7874.60693359375,48426.96725463867,16.0566867555168,0.6075697541236877,
16,instruct_control,correctness_instruct,all,0.13999999999999999,9463.73828125,57890.70553588867,16.450896713807523,0.6262425184249878,
16,instruct_control,correctness_instruct,all,0.16,12256.7255859375,70147.43112182617,17.44093265087672,0.640159010887146,
16,instruct_control,correctness_instruct,all,0.18,13185.2724609375,83332.70358276367,18.41606709011352,0.35984092950820923,
16,instruct_control,correctness_instruct,all,0.2,1910.4239501953125,85243.12753295898,16.953684871312447,0.3479125201702118,
16,instruct_control,correctness_instruct,all,0.25,8578.818359375,93821.94589233398,14.927915018668891,0.6308671236038208,
16,instruct_control,correctness_instruct,all,0.3,24629.9375,118451.88339233398,15.705632908026251,0.638027012348175,
16,instruct_control,correctness_instruct,all,0.35,6986.927734375,125438.81112670898,14.256030358757698,0.3707239329814911,
16,instruct_control,correctness_instruct,all,0.39999999999999997,12469.28125,137908.09237670898,13.714010777317919,0.6428003311157227,
16,instruct_control,correctness_instruct,all,0.44999999999999996,25509.92578125,163418.01815795898,14.445153200562096,0.6420047879219055,
16,instruct_control,correctness_instruct,all,0.49999999999999994,26209.263671875,189627.28182983398,15.085702611760858,0.6420047879219055,
16,instruct_control,correctness_instruct,all,0.5499999999999999,38211.453125,227838.73495483398,16.477814056182396,0.3476531505584717,
16,instruct_control,correctness_instruct,all,0.5999999999999999,23303.451171875,251142.18612670898,16.649574789625362,0.6292760372161865,
16,instruct_control,correctness_instruct,all,0.6499999999999999,37025.03125,288167.217376709,17.634613388208127,0.638822615146637,
16,instruct_control,correctness_instruct,all,0.7,22175.6796875,310342.897064209,17.63512314264172,0.3715194761753082,
16,instruct_control,correctness_instruct,all,0.7499999999999998,6216.95166015625,316559.84872436523,16.789172565598793,0.3770883083343506,
16,instruct_control,correctness_instruct,all,0.7999999999999998,1163.3792724609375,317723.2279968262,15.797694311695812,0.6324582099914551,
16,instruct_control,correctness_instruct,all,0.8499999999999999,6080.80126953125,323804.0292663574,15.152979983450672,0.6245027780532837,
16,instruct_control,correctness_instruct,all,0.8999999999999999,15526.4921875,339330.5214538574,14.99737123017137,0.6467780470848083,
16,instruct_control,correctness_instruct,all,0.9499999999999997,31256.751953125,370587.2734069824,15.516780697859668,0.6308671236038208,
16,instruct_control,correctness_instruct,all,0.9999999999999998,34998.83984375,405586.1132507324,16.13309917465125,0.36595067381858826,
16,instruct_control,correctness_instruct,all,test,73944.3203125,405586.1132507324,8.8228517256294,0.3530604839324951,test
16,instruct,multitask_dual,all,0.02,3301.3157958984375,3301.3157958984375,6.576326286650274,0.039840638637542725,
16,instruct,multitask_dual,all,0.04,12303.257080078125,15604.572875976562,15.526938185051305,0.07654075138270855,
16,instruct,multitask_dual,all,0.06,13540.932373046875,29145.505249023438,19.327258122694587,0.06262425146996975,
16,instruct,multitask_dual,all,0.08,14666.169189453125,43811.67443847656,21.78601414146025,0.08051689527928829,
16,instruct,multitask_dual,all,0.1,14647.722900390625,58459.39733886719,23.253539116494505,0.1252485029399395,
16,instruct,multitask_dual,all,0.12000000000000001,12996.6708984375,71456.06823730469,23.692330317408715,0.08266932517290115,
16,instruct,multitask_dual,all,0.13999999999999999,12953.25439453125,84409.32263183594,23.98673561575332,0.14512921497225761,
