layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy
16,instruct,attribute,enhancement,0.8499999999999999,2071.979248046875,105784.2407836914,10.397507448760704,0.40734556317329407
16,instruct,attribute,enhancement,0.8999999999999999,2738.4765625,108522.7173461914,10.074518877292183,0.4080267548561096
16,instruct,attribute,enhancement,0.9499999999999997,3095.34814453125,111618.06549072266,9.816028976406882,0.4891485571861267
16,instruct,attribute,enhancement,0.9999999999999998,1961.1597900390625,113579.22528076172,9.489449852181613,0.4247491657733917
16,instruct,state,enhancement,0.02,903.1272583007812,903.1272583007812,3.778775139333813,0.0041841003112494946
16,instruct,state,enhancement,0.04,1729.264892578125,2632.3921508789062,5.507096549955871,0.08786610513925552
16,instruct,state,enhancement,0.06,1398.6441650390625,4031.0363159179688,5.614256707406642,0.05833333730697632
16,instruct,state,enhancement,0.08,2100.8681640625,6131.904479980469,6.407423699039152,0.05439330264925957
16,instruct,state,enhancement,0.1,2802.379638671875,8934.284118652344,7.463896506810646,0.0625
16,instruct,state,enhancement,0.12000000000000001,1813.5732421875,10747.857360839844,7.4845803348466875,0.10041840374469757
16,instruct,state,enhancement,0.13999999999999999,2033.203125,12781.060485839844,7.6304838721431905,0.09623430669307709
16,instruct,state,enhancement,0.16,2335.030517578125,15116.091003417969,7.893520106223482,0.10833334177732468
16,instruct,state,enhancement,0.18,1883.457275390625,16999.548278808594,7.892083694897211,0.06694560497999191
16,instruct,state,enhancement,0.2,2668.801025390625,19668.34930419922,8.215684755304602,0.02916666865348816
16,instruct,state,enhancement,0.25,5289.83154296875,24958.18084716797,8.341637983679133,0.06856187433004379
16,instruct,state,enhancement,0.3,5513.5654296875,30471.74627685547,8.485587935632266,0.0651085153222084
16,instruct,state,enhancement,0.35,5244.99755859375,35716.74383544922,8.52631745892796,0.10869564861059189
16,instruct,state,enhancement,0.39999999999999997,3480.20751953125,39196.95135498047,8.186497776729421,0.2020033299922943
16,instruct,state,enhancement,0.44999999999999996,4271.70263671875,43468.65399169922,8.07067471067568,0.09866220504045486
16,instruct,state,enhancement,0.49999999999999994,4168.53759765625,47637.19158935547,7.960760626563414,0.1304347813129425
16,instruct,state,enhancement,0.5499999999999999,5557.97021484375,53195.16180419922,8.080686891113356,0.10684473812580109
16,instruct,state,enhancement,0.5999999999999999,3217.349365234375,56412.511169433594,7.855801583266063,0.08695652335882187
16,instruct,state,enhancement,0.6499999999999999,5649.673828125,62062.184997558594,7.977144601228611,0.13522537052631378
16,instruct,state,enhancement,0.7,3298.18408203125,65360.369079589844,7.800497562906056,0.07679465413093567
16,instruct,state,enhancement,0.7499999999999998,8005.43310546875,73365.8021850586,8.172641437569187,0.11538461595773697
16,instruct,state,enhancement,0.7999999999999998,5568.1396484375,78933.9418334961,8.24375371629202,0.08193980157375336
16,instruct,state,enhancement,0.8499999999999999,3745.79736328125,82679.73919677734,8.126571574285173,0.07679465413093567
16,instruct,state,enhancement,0.8999999999999999,3986.99755859375,86666.7367553711,8.045556698419151,0.07525083422660828
16,instruct,state,enhancement,0.9499999999999997,4323.31689453125,90990.05364990234,8.001939464418463,0.10517528653144836
16,instruct,state,enhancement,0.9999999999999998,3196.6494140625,94186.70306396484,7.869220742247878,0.14381270110607147
16,instruct,correctness_instruct,enhancement,0.02,253.78387451171875,253.78387451171875,1.061857215530204,0.1882845163345337
16,instruct,correctness_instruct,enhancement,0.04,5311.54833984375,5565.332214355469,11.6429544233378,0.8033472299575806
16,instruct,correctness_instruct,enhancement,0.06,2596.995361328125,8162.327575683594,11.368144255826731,0.25416669249534607
16,instruct,correctness_instruct,enhancement,0.08,4198.703125,12361.030700683594,12.91643751377596,0.2301255166530609
16,instruct,correctness_instruct,enhancement,0.1,5426.91455078125,17787.945251464844,14.860438806570462,0.7833333611488342
16,instruct,correctness_instruct,enhancement,0.12000000000000001,5275.12548828125,23063.070739746094,16.060634219878896,0.7489539384841919
16,instruct,correctness_instruct,enhancement,0.13999999999999999,3673.23046875,26736.301208496094,15.961970870743937,0.7656903862953186
16,instruct,correctness_instruct,enhancement,0.16,1591.364501953125,28327.66571044922,14.792514731305076,0.8000000715255737
16,instruct,correctness_instruct,enhancement,0.18,1157.05908203125,29484.72479248047,13.688358770882298,0.7280334830284119
16,instruct,correctness_instruct,enhancement,0.2,982.4385986328125,30467.16339111328,12.726467581918664,0.20416668057441711
16,instruct,correctness_instruct,enhancement,0.25,15040.6083984375,45507.77178955078,15.20981677458248,0.7525083422660828
16,instruct,correctness_instruct,enhancement,0.3,11053.3173828125,56561.08917236328,15.750790635578747,0.7595993280410767
16,instruct,correctness_instruct,enhancement,0.35,8656.3564453125,65217.44561767578,15.568738509829501,0.764214038848877
16,instruct,correctness_instruct,enhancement,0.39999999999999997,4882.4833984375,70099.92901611328,14.640753762763843,0.7479131817817688
16,instruct,correctness_instruct,enhancement,0.44999999999999996,13901.32421875,84001.25323486328,15.596222286458092,0.782608687877655
16,instruct,correctness_instruct,enhancement,0.49999999999999994,8640.607421875,92641.86065673828,15.481594361085943,0.764214038848877
16,instruct,correctness_instruct,enhancement,0.5499999999999999,1353.7232666015625,93995.58392333984,14.278533179908832,0.816360592842102
16,instruct,correctness_instruct,enhancement,0.5999999999999999,4875.19580078125,98870.7797241211,13.768385980242458,0.24916388094425201
16,instruct,correctness_instruct,enhancement,0.6499999999999999,13974.80078125,112845.5805053711,14.504573329739214,0.7813021540641785
16,instruct,correctness_instruct,enhancement,0.7,13122.890625,125968.4711303711,15.033831140991897,0.7612687349319458
16,instruct,correctness_instruct,enhancement,0.7499999999999998,7996.333984375,133964.8051147461,14.923115196028306,0.7709029912948608
16,instruct,correctness_instruct,enhancement,0.7999999999999998,5947.548828125,139912.3539428711,14.612256286461733,0.7625417709350586
16,instruct,correctness_instruct,enhancement,0.8499999999999999,3967.145263671875,143879.49920654297,14.141881187983387,0.7762938141822815
16,instruct,correctness_instruct,enhancement,0.8999999999999999,1072.603759765625,144952.1029663086,13.456377921120367,0.7792642116546631
16,instruct,correctness_instruct,enhancement,0.9499999999999997,6518.10400390625,151470.20697021484,13.32074636973132,0.2654424011707306
16,instruct,correctness_instruct,enhancement,0.9999999999999998,10539.75,162009.95697021484,13.535797223679074,0.24749164283275604
16,instruct,multitask_dual,enhancement,0.02,1544.02392578125,1544.02392578125,6.460351153896443,0.0
16,instruct,multitask_dual,enhancement,0.04,2909.903076171875,4453.927001953125,9.317838916219927,0.0920502096414566
16,instruct,multitask_dual,enhancement,0.06,5181.36083984375,9635.287841796875,13.419620949577821,0.1041666716337204
16,instruct,multitask_dual,enhancement,0.08,4237.41064453125,13872.698486328125,14.496027676413924,0.1171548068523407
16,instruct,multitask_dual,enhancement,0.1,6878.96044921875,20751.658935546875,17.33639008817617,0.07500000298023224
16,instruct,multitask_dual,enhancement,0.12000000000000001,5121.49560546875,25873.154541015625,18.01751708984375,0.12552301585674286
16,instruct,multitask_dual,enhancement,0.13999999999999999,4639.85546875,30513.010009765625,18.216722393889924,0.13389120995998383
16,instruct,multitask_dual,enhancement,0.16,6035.2333984375,36548.243408203125,19.085244599583877,0.07500000298023224
16,instruct,multitask_dual,enhancement,0.18,3961.92138671875,40510.164794921875,18.806947444253424,0.1841004192829132
16,instruct,multitask_dual,enhancement,0.2,3513.241455078125,44023.40625,18.3890585839599,0.3291666805744171
16,instruct,multitask_dual,enhancement,0.25,4902.0498046875,48925.4560546875,16.352090927368817,0.38461539149284363
16,instruct,multitask_dual,enhancement,0.3,6821.25,55746.7060546875,15.524006141656225,0.230383962392807
16,instruct,multitask_dual,enhancement,0.35,9325.9111328125,65072.6171875,15.5341650005968,0.3979932963848114
16,instruct,multitask_dual,enhancement,0.39999999999999997,4631.794921875,69704.412109375,14.558147892517752,0.2086811363697052
16,instruct,multitask_dual,enhancement,0.44999999999999996,6196.0166015625,75900.4287109375,14.092170202550594,0.3929765820503235
16,instruct,multitask_dual,enhancement,0.49999999999999994,6651.7548828125,82552.18359375,13.795485226228275,0.3127090334892273
16,instruct,multitask_dual,enhancement,0.5499999999999999,5487.00634765625,88039.18994140625,13.373718660398945,0.22871451079845428
16,instruct,multitask_dual,enhancement,0.5999999999999999,3177.64111328125,91216.8310546875,12.702524864877802,0.3344481587409973
16,instruct,multitask_dual,enhancement,0.6499999999999999,3713.4951171875,94930.326171875,12.20184141026671,0.46410682797431946
16,instruct,multitask_dual,enhancement,0.7,1760.1561279296875,96690.48229980469,11.539620754243309,0.5125208497047424
16,instruct,multitask_dual,enhancement,0.7499999999999998,3662.436279296875,100352.91857910156,11.17889256757286,0.4364548325538635
16,instruct,multitask_dual,enhancement,0.7999999999999998,3475.28515625,103828.20373535156,10.843676630323923,0.2274247407913208
16,instruct,multitask_dual,enhancement,0.8499999999999999,3712.34423828125,107540.54797363281,10.570134457797604,0.5041736364364624
16,instruct,multitask_dual,enhancement,0.8999999999999999,2287.35986328125,109827.90783691406,10.195683980404201,0.3277592062950134
16,instruct,multitask_dual,enhancement,0.9499999999999997,1793.2421875,111621.15002441406,9.81630023959318,0.5709515810012817
16,instruct,multitask_dual,enhancement,0.9999999999999998,2618.91015625,114240.06018066406,9.544662058706999,0.3678929805755615
16,instruct,multitask_triple_instruct,enhancement,0.02,1488.5302734375,1488.5302734375,6.2281601399058575,0.0
16,instruct,multitask_triple_instruct,enhancement,0.04,3112.4453125,4600.9755859375,9.62547193710774,0.08368200808763504
16,instruct,multitask_triple_instruct,enhancement,0.06,6111.27294921875,10712.24853515625,14.919566204952995,0.07500000298023224
16,instruct,multitask_triple_instruct,enhancement,0.08,5376.69921875,16088.94775390625,16.811857632085946,0.1171548068523407
16,instruct,multitask_triple_instruct,enhancement,0.1,7168.6357421875,23257.58349609375,19.429894315867795,0.05000000447034836
16,instruct,multitask_triple_instruct,enhancement,0.12000000000000001,6514.783203125,29772.36669921875,20.732845890820858,0.19665271043777466
16,instruct,multitask_triple_instruct,enhancement,0.13999999999999999,5648.966796875,35421.33349609375,21.147064773787314,0.17154811322689056
16,instruct,multitask_triple_instruct,enhancement,0.16,3524.334716796875,38945.668212890625,20.337163557645233,0.30000001192092896
16,instruct,multitask_triple_instruct,enhancement,0.18,2987.197021484375,41932.865234375,19.467439755977253,0.20083680748939514
16,instruct,multitask_triple_instruct,enhancement,0.2,3953.56884765625,45886.43408203125,19.16726569842575,0.18333333730697632
16,instruct,multitask_triple_instruct,enhancement,0.25,6971.2900390625,52857.72412109375,17.666351644750584,0.1020066887140274
16,instruct,multitask_triple_instruct,enhancement,0.3,8004.6318359375,60862.35595703125,16.948581441668406,0.26210349798202515
16,instruct,multitask_triple_instruct,enhancement,0.35,7807.14404296875,68669.5,16.392814514203867,0.3862876296043396
16,instruct,multitask_triple_instruct,enhancement,0.39999999999999997,3834.15087890625,72503.65087890625,15.142784227006318,0.31886476278305054
16,instruct,multitask_triple_instruct,enhancement,0.44999999999999996,4873.740234375,77377.39111328125,14.366392705770748,0.34949833154678345
16,instruct,multitask_triple_instruct,enhancement,0.49999999999999994,3303.310302734375,80680.70141601562,13.482737536098869,0.41137123107910156
16,instruct,multitask_triple_instruct,enhancement,0.5499999999999999,6972.16748046875,87652.86889648438,13.315034011314655,0.39899832010269165
16,instruct,multitask_triple_instruct,enhancement,0.5999999999999999,5183.4970703125,92836.36596679688,12.928055419411903,0.23076923191547394
16,instruct,multitask_triple_instruct,enhancement,0.6499999999999999,2112.615966796875,94948.98193359375,12.20423932308403,0.4257095158100128
16,instruct,multitask_triple_instruct,enhancement,0.7,3403.953369140625,98352.93530273438,11.738027843744405,0.42070114612579346
16,instruct,multitask_triple_instruct,enhancement,0.7499999999999998,2761.753662109375,101114.68896484375,11.263750580911635,0.5418060421943665
16,instruct,multitask_triple_instruct,enhancement,0.7999999999999998,2526.41796875,103641.10693359375,10.824136494370105,0.4832775890827179
16,instruct,multitask_triple_instruct,enhancement,0.8499999999999999,3564.09375,107205.20068359375,10.537173253744225,0.44240400195121765
16,instruct,multitask_triple_instruct,enhancement,0.8999999999999999,1596.212890625,108801.41357421875,10.100391159879202,0.4949832856655121
16,instruct,multitask_triple_instruct,enhancement,0.9499999999999997,3317.06591796875,112118.4794921875,9.86003689140687,0.5375626087188721
16,instruct,multitask_triple_instruct,enhancement,0.9999999999999998,1917.515869140625,114035.99536132812,9.527612612693469,0.49163877964019775
24,base,attribute,all,0.02,2730.4189453125,2730.4189453125,4.0752521571828355,0.02537313476204872
24,base,attribute,all,0.04,100761.9296875,103492.3486328125,77.23309599463619,0.08507462590932846
24,base,attribute,all,0.06,144549.5,248041.8486328125,123.34254034451143,0.12816691398620605
24,base,attribute,all,0.08,77918.703125,325960.5517578125,121.5817052434959,0.038805969059467316
24,base,attribute,all,0.1,65274.59765625,391235.1494140625,116.71693001612843,0.23994038999080658
24,base,attribute,all,0.12000000000000001,86870.6953125,478105.8447265625,118.87266154315328,0.2149253785610199
