model,layer,cluster_id,size,suppression_count,enhancement_count,control_count,suppression_pct,enhancement_pct,control_pct,base_accuracy,instruct_accuracy,top_states,top_attributes
instruct,24,10,92,15,18,59,16.304347826086957,19.565217391304348,64.13043478260869,0.8043478260869565,0.7934782608695652,"{'Nagaland': 33, 'Rajasthan': 33, 'Manipur': 12}","{'Sports': 56, 'Tourism': 33, 'Language': 2}"
instruct,24,11,84,13,21,50,15.476190476190476,25.0,59.523809523809526,0.8214285714285714,0.75,"{'Puducherry': 36, 'Tamil_Nadu': 33, 'Gujarat': 3}","{'Medicine': 71, 'Cultural_Common_Sense': 5, 'History': 5}"
instruct,24,12,98,16,21,61,16.3265306122449,21.428571428571427,62.244897959183675,0.673469387755102,0.7755102040816326,"{'Telangana': 65, 'Manipur': 28, 'Gujarat': 2}","{'Cultural_Common_Sense': 85, 'Tourism': 6, 'History': 3}"
instruct,24,13,128,14,88,26,10.9375,68.75,20.3125,0.703125,0.7890625,"{'Delhi': 70, 'Puducherry': 23, 'Andhra_Pradesh': 21}","{'Rituals_and_Ceremonies': 92, 'Festivals': 21, 'Sports': 12}"
instruct,24,14,77,13,11,53,16.883116883116884,14.285714285714285,68.83116883116884,0.6753246753246753,0.6363636363636364,"{'Telangana': 21, 'Nagaland': 20, 'Puducherry': 19}","{'Religion': 51, 'History': 22, 'Tourism': 2}"
instruct,24,15,63,16,27,20,25.396825396825395,42.857142857142854,31.746031746031743,0.6349206349206349,0.7619047619047619,"{'Delhi': 27, 'Manipur': 12, 'Punjab': 11}","{'Nightlife': 30, 'Sports': 23, 'Cultural_Common_Sense': 6}"
instruct,24,16,68,36,6,26,52.94117647058824,8.823529411764707,38.23529411764706,0.9117647058823529,0.6911764705882353,"{'Tamil_Nadu': 65, 'Himachal_Pradesh': 3}","{'Cultural_Common_Sense': 33, 'Personalities': 32, 'Rituals_and_Ceremonies': 3}"
instruct,24,17,73,19,33,21,26.027397260273972,45.20547945205479,28.767123287671232,0.7808219178082192,0.6986301369863014,"{'Himachal_Pradesh': 30, 'Rajasthan': 27, 'Kerala': 6}","{'Cultural_Common_Sense': 37, 'History': 31, 'Tourism': 5}"
instruct,24,18,70,21,42,7,30.0,60.0,10.0,0.6285714285714286,0.7285714285714285,"{'Ladakh': 33, 'Himachal_Pradesh': 20, 'Punjab': 17}","{'Cultural_Common_Sense': 20, 'Tourism': 18, 'History': 17}"
instruct,24,19,51,3,15,33,5.88235294117647,29.411764705882355,64.70588235294117,0.8823529411764706,0.9411764705882353,"{'Tripura': 33, 'Delhi': 18}",{'Festivals': 51}
instruct,24,20,117,23,5,89,19.65811965811966,4.273504273504273,76.06837606837607,0.811965811965812,0.7521367521367521,"{'Rajasthan': 71, 'Telangana': 36, 'Assam': 6}","{'History': 55, 'Cultural_Common_Sense': 36, 'Rituals_and_Ceremonies': 17}"
instruct,24,21,134,41,50,43,30.597014925373134,37.3134328358209,32.08955223880597,0.7238805970149254,0.6044776119402985,"{'Tripura': 61, 'Haryana': 26, 'Mizoram': 25}","{'Cultural_Common_Sense': 118, 'History': 10, 'Tourism': 6}"
instruct,24,22,185,37,128,20,20.0,69.1891891891892,10.81081081081081,0.6756756756756757,0.6864864864864865,"{'Jharkhand': 128, 'Sikkim': 26, 'Himachal_Pradesh': 25}","{'Transport': 153, 'Cultural_Common_Sense': 26, 'Tourism': 5}"
instruct,24,23,63,19,29,15,30.158730158730158,46.03174603174603,23.809523809523807,0.5238095238095238,0.6190476190476191,"{'Puducherry': 35, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 24, 'Delhi': 4}","{'Medicine': 59, 'History': 4}"
instruct,24,24,70,7,14,49,10.0,20.0,70.0,0.7857142857142857,0.7,"{'Sikkim': 48, 'West_Bengal': 13, 'Delhi': 4}","{'Cultural_Common_Sense': 52, 'History': 17, 'Medicine': 1}"
instruct,24,25,303,112,88,103,36.96369636963696,29.042904290429046,33.993399339933994,0.66996699669967,0.6039603960396039,"{'Telangana': 82, 'Mizoram': 42, 'Sikkim': 42}","{'Tourism': 301, 'Cultural_Common_Sense': 1, 'Rituals_and_Ceremonies': 1}"
instruct,24,26,53,39,6,8,73.58490566037736,11.320754716981133,15.09433962264151,0.6415094339622641,0.41509433962264153,"{'West_Bengal': 24, 'Tamil_Nadu': 22, 'Kerala': 4}","{'Rituals_and_Ceremonies': 44, 'Costume': 6, 'Art': 2}"
instruct,24,27,126,43,45,38,34.12698412698413,35.714285714285715,30.158730158730158,0.7063492063492064,0.6904761904761905,"{'Telangana': 27, 'Delhi': 22, 'Nagaland': 18}","{'Tourism': 72, 'Cultural_Common_Sense': 36, 'History': 9}"
instruct,24,28,87,23,28,36,26.436781609195403,32.18390804597701,41.37931034482759,0.7701149425287356,0.7701149425287356,"{'Telangana': 26, 'Manipur': 14, 'Tripura': 12}","{'Tourism': 57, 'Cultural_Common_Sense': 16, 'History': 8}"
instruct,24,29,133,55,45,33,41.35338345864661,33.83458646616541,24.81203007518797,0.6165413533834586,0.5789473684210527,"{'Nagaland': 29, 'Assam': 29, 'Uttar_Pradesh': 22}","{'Cuisine': 130, 'Rituals_and_Ceremonies': 3}"
instruct,24,30,100,52,39,9,52.0,39.0,9.0,0.76,0.77,"{'Assam': 62, 'Sikkim': 33, 'Kerala': 5}","{'Cuisine': 50, 'Tourism': 42, 'History': 6}"
instruct,24,31,220,108,87,25,49.09090909090909,39.54545454545455,11.363636363636363,0.6363636363636364,0.6045454545454545,"{'Karnataka': 126, 'Uttar_Pradesh': 29, 'Bihar': 19}","{'History': 57, 'Language': 38, 'Rituals_and_Ceremonies': 29}"
instruct,24,32,85,9,31,45,10.588235294117647,36.470588235294116,52.94117647058824,0.7176470588235294,0.6352941176470588,"{'Manipur': 77, 'Assam': 7, 'Odisha': 1}","{'Tourism': 83, 'Cultural_Common_Sense': 2}"
instruct,24,33,406,132,121,153,32.51231527093596,29.802955665024633,37.68472906403941,0.687192118226601,0.6330049261083743,"{'Telangana': 89, 'Sikkim': 44, 'Odisha': 42}","{'Tourism': 387, 'Cultural_Common_Sense': 11, 'Rituals_and_Ceremonies': 7}"
instruct,24,34,302,127,114,61,42.05298013245033,37.74834437086093,20.198675496688743,0.4966887417218543,0.6059602649006622,"{'West_Bengal': 70, 'Tamil_Nadu': 39, 'Assam': 33}","{'Rituals_and_Ceremonies': 126, 'Cuisine': 51, 'Festivals': 49}"
instruct,24,35,65,58,7,0,89.23076923076924,10.76923076923077,0.0,0.5076923076923077,0.23076923076923078,"{'Jharkhand': 62, 'Arunachal_Pradesh': 2, 'Uttarakhand': 1}","{'History': 58, 'Cultural_Common_Sense': 7}"
instruct,24,36,58,22,27,9,37.93103448275862,46.55172413793103,15.517241379310345,0.7068965517241379,0.7758620689655172,"{'Himachal_Pradesh': 28, 'Chandigarh': 14, 'Manipur': 11}","{'History': 29, 'Cultural_Common_Sense': 28, 'Language': 1}"
instruct,24,37,123,43,55,25,34.959349593495936,44.71544715447154,20.32520325203252,0.7235772357723578,0.6747967479674797,"{'Delhi': 48, 'Uttar_Pradesh': 33, 'Punjab': 24}","{'Personalities': 57, 'Art': 41, 'Language': 24}"
instruct,24,38,1010,288,463,259,28.51485148514851,45.84158415841584,25.643564356435643,0.6257425742574257,0.6297029702970297,"{'Uttarakhand': 123, 'Jharkhand': 94, 'Tamil_Nadu': 82}","{'Cuisine': 966, 'Cultural_Common_Sense': 12, 'Rituals_and_Ceremonies': 11}"
instruct,24,39,57,17,6,34,29.82456140350877,10.526315789473683,59.64912280701754,0.7192982456140351,0.7368421052631579,"{'Manipur': 45, 'Nagaland': 8, 'Delhi': 2}","{'History': 43, 'Tourism': 12, 'Personalities': 1}"
instruct,24,40,112,51,18,43,45.535714285714285,16.071428571428573,38.392857142857146,0.7857142857142857,0.6071428571428571,"{'Manipur': 42, 'Gujarat': 19, 'Uttar_Pradesh': 11}","{'History': 76, 'Tourism': 36}"
instruct,24,41,71,27,44,0,38.028169014084504,61.97183098591549,0.0,0.5070422535211268,0.676056338028169,"{'Karnataka': 28, 'Delhi': 27, 'Jammu_kashmir': 9}","{'Festivals': 67, 'Rituals_and_Ceremonies': 3, 'Tourism': 1}"
instruct,24,42,92,15,52,25,16.304347826086957,56.52173913043478,27.173913043478258,0.532608695652174,0.5869565217391305,"{'Delhi': 48, 'Punjab': 41, 'Odisha': 2}",{'Personalities': 92}
instruct,24,43,80,36,35,9,45.0,43.75,11.25,0.4625,0.5125,"{'Manipur': 33, 'Karnataka': 29, 'Telangana': 15}","{'Personalities': 49, 'Cultural_Common_Sense': 18, 'Language': 12}"
