model,layer,cluster_id,size,suppression_count,enhancement_count,control_count,suppression_pct,enhancement_pct,control_pct,base_accuracy,instruct_accuracy,top_states,top_attributes
base,28,79,138,21,26,91,15.217391304347828,18.84057971014493,65.94202898550725,0.6376811594202898,0.6884057971014492,"{'Telangana': 106, 'Tripura': 11, 'Chandigarh': 5}","{'Tourism': 125, 'Cultural_Common_Sense': 7, 'Personalities': 5}"
base,28,80,112,23,18,71,20.535714285714285,16.071428571428573,63.39285714285714,0.6160714285714286,0.6607142857142857,"{'Telangana': 83, 'Tripura': 11, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 7}",{'Tourism': 112}
base,28,81,224,148,67,9,66.07142857142857,29.910714285714285,4.017857142857143,0.5848214285714286,0.47767857142857145,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 111, 'Lakshadweep': 54, 'Goa': 22}","{'Tourism': 216, 'Cultural_Common_Sense': 5, 'Sports': 3}"
base,28,82,302,113,89,100,37.41721854304636,29.47019867549669,33.11258278145696,0.6622516556291391,0.5794701986754967,"{'Telangana': 74, 'Sikkim': 53, 'Mizoram': 37}","{'Tourism': 299, 'Rituals_and_Ceremonies': 2, 'Cultural_Common_Sense': 1}"
base,28,83,260,96,93,71,36.92307692307693,35.76923076923077,27.307692307692307,0.5692307692307692,0.5538461538461539,"{'Sikkim': 66, 'Mizoram': 32, 'Jharkhand': 32}","{'Tourism': 250, 'Cultural_Common_Sense': 8, 'History': 2}"
base,28,84,60,14,5,41,23.333333333333332,8.333333333333332,68.33333333333333,0.75,0.5333333333333333,"{'Telangana': 53, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 6, 'Tripura': 1}","{'Tourism': 25, 'History': 22, 'Personalities': 7}"
base,28,85,592,183,196,213,30.91216216216216,33.108108108108105,35.97972972972973,0.5912162162162162,0.6351351351351351,"{'Telangana': 125, 'Sikkim': 66, 'Jharkhand': 52}","{'Tourism': 576, 'History': 12, 'Cultural_Common_Sense': 2}"
base,28,86,54,16,19,19,29.629629629629626,35.18518518518518,35.18518518518518,0.7222222222222222,0.6666666666666666,"{'Tamil_Nadu': 24, 'Gujarat': 18, 'Uttar_Pradesh': 9}","{'Festivals': 48, 'Rituals_and_Ceremonies': 6}"
base,28,87,189,62,72,55,32.804232804232804,38.095238095238095,29.100529100529098,0.6084656084656085,0.6243386243386243,"{'Punjab': 35, 'Karnataka': 25, 'Odisha': 15}","{'Dance_and_Music': 163, 'Rituals_and_Ceremonies': 13, 'Art': 4}"
base,28,88,108,27,36,45,25.0,33.33333333333333,41.66666666666667,0.5833333333333334,0.5925925925925926,"{'Punjab': 16, 'Uttarakhand': 12, 'Odisha': 10}","{'Dance_and_Music': 93, 'Rituals_and_Ceremonies': 7, 'Art': 6}"
base,28,89,69,19,5,45,27.536231884057973,7.246376811594203,65.21739130434783,0.8840579710144928,0.782608695652174,"{'Telangana': 49, 'Sikkim': 15, 'Delhi': 3}","{'Tourism': 32, 'Cultural_Common_Sense': 19, 'History': 17}"
base,28,90,60,35,17,8,58.333333333333336,28.333333333333332,13.333333333333334,0.5666666666666667,0.5,"{'Karnataka': 23, 'Tamil_Nadu': 11, 'Uttar_Pradesh': 10}","{'Dance_and_Music': 35, 'Cultural_Common_Sense': 10, 'Art': 4}"
base,28,91,838,352,306,180,42.004773269689736,36.51551312649165,21.479713603818613,0.594272076372315,0.5704057279236276,"{'Punjab': 73, 'Karnataka': 68, 'Uttarakhand': 62}","{'Dance_and_Music': 684, 'Rituals_and_Ceremonies': 52, 'Cultural_Common_Sense': 26}"
base,28,92,62,28,13,21,45.16129032258064,20.967741935483872,33.87096774193548,0.7741935483870968,0.6774193548387096,"{'Odisha': 16, 'Karnataka': 15, 'Telangana': 15}","{'Dance_and_Music': 47, 'Language': 5, 'Art': 4}"
base,28,93,68,44,11,13,64.70588235294117,16.176470588235293,19.11764705882353,0.7352941176470589,0.6323529411764706,"{'Karnataka': 15, 'Manipur': 11, 'Uttar_Pradesh': 11}","{'Dance_and_Music': 54, 'Cultural_Common_Sense': 7, 'Personalities': 3}"
base,28,94,351,147,141,63,41.88034188034188,40.17094017094017,17.94871794871795,0.5982905982905983,0.5071225071225072,"{'Uttarakhand': 30, 'Karnataka': 28, 'Chhattisgarh': 23}","{'Dance_and_Music': 294, 'Rituals_and_Ceremonies': 27, 'Cultural_Common_Sense': 8}"
base,28,95,287,107,118,62,37.282229965156795,41.11498257839721,21.602787456445995,0.5435540069686411,0.5087108013937283,"{'Uttarakhand': 36, 'Odisha': 33, 'Chhattisgarh': 25}","{'Dance_and_Music': 274, 'Rituals_and_Ceremonies': 6, 'Cultural_Common_Sense': 2}"
base,28,96,55,20,17,18,36.36363636363637,30.909090909090907,32.72727272727273,0.5272727272727272,0.45454545454545453,"{'Nagaland': 16, 'Arunachal_Pradesh': 11, 'Mizoram': 9}","{'Dance_and_Music': 53, 'Language': 1, 'Rituals_and_Ceremonies': 1}"
base,28,97,89,44,34,11,49.43820224719101,38.20224719101123,12.359550561797752,0.5842696629213483,0.6067415730337079,"{'Punjab': 12, 'Rajasthan': 11, 'Gujarat': 10}","{'Dance_and_Music': 72, 'Transport': 4, 'Costume': 3}"
base,28,98,138,61,42,35,44.20289855072464,30.434782608695656,25.36231884057971,0.6014492753623188,0.5362318840579711,"{'Odisha': 16, 'Karnataka': 14, 'Arunachal_Pradesh': 11}","{'Dance_and_Music': 120, 'Rituals_and_Ceremonies': 5, 'Cultural_Common_Sense': 4}"
base,28,99,68,27,21,20,39.705882352941174,30.88235294117647,29.411764705882355,0.6176470588235294,0.5735294117647058,"{'Bihar': 23, 'Telangana': 16, 'Tripura': 11}","{'Tourism': 37, 'Cultural_Common_Sense': 26, 'Art': 2}"
base,28,100,137,61,38,38,44.52554744525548,27.73722627737226,27.73722627737226,0.708029197080292,0.6934306569343066,"{'Sikkim': 51, 'Haryana': 24, 'Arunachal_Pradesh': 18}","{'History': 53, 'Tourism': 36, 'Religion': 17}"
base,28,101,119,47,32,40,39.49579831932773,26.89075630252101,33.61344537815126,0.7142857142857143,0.6638655462184874,"{'Sikkim': 75, 'Arunachal_Pradesh': 28, 'Himachal_Pradesh': 14}","{'Tourism': 60, 'Religion': 26, 'History': 13}"
base,28,102,57,15,31,11,26.31578947368421,54.385964912280706,19.298245614035086,0.7192982456140351,0.8070175438596491,"{'Nagaland': 23, 'Madhya_Pradesh': 9, 'Chhattisgarh': 6}","{'Festivals': 38, 'Rituals_and_Ceremonies': 10, 'Tourism': 4}"
base,28,103,95,22,52,21,23.157894736842106,54.736842105263165,22.105263157894736,0.6210526315789474,0.6631578947368421,"{'Nagaland': 32, 'Telangana': 20, 'Madhya_Pradesh': 10}","{'Festivals': 45, 'Cultural_Common_Sense': 27, 'Tourism': 9}"
base,28,104,55,7,6,42,12.727272727272727,10.909090909090908,76.36363636363637,0.9636363636363636,0.9454545454545454,"{'Tamil_Nadu': 26, 'Punjab': 22, 'Sikkim': 2}","{'Language': 53, 'Rituals_and_Ceremonies': 2}"
base,28,105,79,19,29,31,24.050632911392405,36.708860759493675,39.24050632911392,0.8481012658227848,0.810126582278481,"{'Uttarakhand': 65, 'Himachal_Pradesh': 7, 'Madhya_Pradesh': 4}","{'Tourism': 46, 'History': 15, 'Cultural_Common_Sense': 9}"
base,28,106,134,34,96,4,25.37313432835821,71.64179104477611,2.9850746268656714,0.5597014925373134,0.6119402985074627,"{'Andaman_and_Nicobar': 33, 'Tripura': 33, 'Arunachal_Pradesh': 24}","{'Cultural_Common_Sense': 80, 'History': 27, 'Rituals_and_Ceremonies': 16}"
base,28,107,181,109,58,14,60.22099447513812,32.04419889502763,7.734806629834254,0.6519337016574586,0.6408839779005525,"{'Haryana': 87, 'Nagaland': 14, 'Tripura': 11}","{'Rituals_and_Ceremonies': 85, 'Cultural_Common_Sense': 71, 'History': 15}"
base,28,108,157,66,72,19,42.038216560509554,45.85987261146497,12.101910828025478,0.5414012738853503,0.5668789808917197,"{'Jammu_kashmir': 46, 'Sikkim': 28, 'Tripura': 24}","{'Cultural_Common_Sense': 101, 'History': 35, 'Rituals_and_Ceremonies': 7}"
base,28,109,172,93,50,29,54.06976744186046,29.069767441860467,16.86046511627907,0.622093023255814,0.5930232558139535,"{'Karnataka': 109, 'Uttar_Pradesh': 35, 'Telangana': 10}","{'History': 45, 'Language': 36, 'Cultural_Common_Sense': 25}"
base,28,110,99,28,60,11,28.28282828282828,60.60606060606061,11.11111111111111,0.7070707070707071,0.7171717171717171,"{'Sikkim': 28, 'Tripura': 24, 'Manipur': 14}","{'Cultural_Common_Sense': 60, 'History': 29, 'Language': 5}"
base,28,111,71,48,14,9,67.6056338028169,19.718309859154928,12.676056338028168,0.8309859154929577,0.647887323943662,"{'Haryana': 18, 'Karnataka': 16, 'Maharashtra': 13}","{'Rituals_and_Ceremonies': 24, 'Festivals': 19, 'Cultural_Common_Sense': 18}"
base,28,112,98,26,37,35,26.53061224489796,37.755102040816325,35.714285714285715,0.7959183673469388,0.8163265306122449,"{'Uttarakhand': 38, 'Manipur': 14, 'Karnataka': 9}","{'Religion': 41, 'Cultural_Common_Sense': 18, 'Tourism': 15}"
base,28,113,52,7,22,23,13.461538461538462,42.30769230769231,44.230769230769226,0.8461538461538461,0.8076923076923077,"{'Maharashtra': 26, 'Gujarat': 12, 'Delhi': 7}","{'Festivals': 45, 'Language': 3, 'Rituals_and_Ceremonies': 3}"
base,28,114,91,58,21,12,63.73626373626373,23.076923076923077,13.186813186813188,0.5934065934065934,0.34065934065934067,"{'Goa': 31, 'Puducherry': 30, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 25}","{'Tourism': 52, 'Religion': 30, 'History': 7}"
base,28,115,65,8,55,2,12.307692307692308,84.61538461538461,3.076923076923077,0.7076923076923077,0.6615384615384615,"{'Himachal_Pradesh': 34, 'Chhattisgarh': 16, 'Madhya_Pradesh': 10}","{'Festivals': 59, 'Cultural_Common_Sense': 2, 'Personalities': 2}"
base,28,116,144,56,44,44,38.88888888888889,30.555555555555557,30.555555555555557,0.6944444444444444,0.6458333333333334,"{'Odisha': 25, 'Bihar': 24, 'Madhya_Pradesh': 22}","{'Tourism': 49, 'History': 42, 'Cultural_Common_Sense': 28}"
base,28,117,274,83,78,113,30.29197080291971,28.467153284671532,41.24087591240876,0.7372262773722628,0.6934306569343066,"{'Odisha': 62, 'Tamil_Nadu': 48, 'Madhya_Pradesh': 22}","{'Tourism': 98, 'Cultural_Common_Sense': 55, 'History': 52}"
base,28,118,220,93,98,29,42.27272727272727,44.54545454545455,13.18181818181818,0.6318181818181818,0.5954545454545455,"{'Arunachal_Pradesh': 44, 'Haryana': 32, 'Uttarakhand': 26}","{'Language': 206, 'Cultural_Common_Sense': 7, 'History': 3}"
base,28,119,302,143,99,60,47.35099337748344,32.78145695364238,19.867549668874172,0.7549668874172185,0.7516556291390728,"{'Arunachal_Pradesh': 95, 'Uttarakhand': 37, 'Odisha': 25}","{'Language': 288, 'Cultural_Common_Sense': 5, 'Tourism': 5}"
base,28,120,154,37,58,59,24.025974025974026,37.66233766233766,38.311688311688314,0.8896103896103896,0.8311688311688312,"{'Uttarakhand': 120, 'Haryana': 11, 'Himachal_Pradesh': 9}","{'Tourism': 66, 'Personalities': 31, 'History': 21}"
base,28,121,213,66,55,92,30.985915492957744,25.821596244131456,43.1924882629108,0.7746478873239436,0.676056338028169,"{'Tripura': 31, 'Manipur': 27, 'Telangana': 26}","{'Religion': 115, 'Cultural_Common_Sense': 50, 'History': 22}"
base,28,122,108,63,29,16,58.333333333333336,26.851851851851855,14.814814814814813,0.6759259259259259,0.5925925925925926,"{'Haryana': 50, 'Telangana': 16, 'Gujarat': 12}","{'History': 106, 'Cultural_Common_Sense': 2}"
base,28,123,81,29,18,34,35.80246913580247,22.22222222222222,41.9753086419753,0.7037037037037037,0.6172839506172839,"{'Haryana': 16, 'Tamil_Nadu': 16, 'Nagaland': 14}","{'History': 58, 'Tourism': 22, 'Cuisine': 1}"
base,28,124,112,35,30,47,31.25,26.785714285714285,41.964285714285715,0.8035714285714286,0.7142857142857143,"{'Telangana': 35, 'Rajasthan': 18, 'Arunachal_Pradesh': 15}","{'Tourism': 60, 'History': 43, 'Cultural_Common_Sense': 6}"
base,28,125,627,152,146,329,24.242424242424242,23.28548644338118,52.472089314194584,0.7607655502392344,0.7240829346092504,"{'Telangana': 278, 'Tripura': 73, 'Uttar_Pradesh': 65}","{'History': 419, 'Tourism': 163, 'Religion': 24}"
base,28,126,205,33,46,126,16.097560975609756,22.439024390243905,61.46341463414634,0.751219512195122,0.751219512195122,"{'Telangana': 86, 'Tripura': 40, 'Uttar_Pradesh': 33}","{'History': 167, 'Tourism': 31, 'Cultural_Common_Sense': 5}"
